 ,Compartment,Mean intensity,Area,X_Coordinate,Y_Coordinate
1,Lamp1,7649.66666667,0.0952395379143,70.2902389987,0.979965309234
2,Lamp1,4674.54411765,0.539690714848,74.8834988572,6.15098546371
3,Lamp1,8524.63636364,0.0873029097548,45.8356501455,22.0492194578
4,Lamp1,7337.0,0.722233162517,49.5832097897,23.0751971242
5,Lamp1,6937.2,0.0396831407976,50.343490568,23.0470023181
6,Lamp1,11080.25,0.126986050552,49.0873532171,24.0982378316
7,Lamp1,5811.97435897,0.309528498221,46.1897168657,25.2495257474
8,Lamp1,10511.962963,0.214288960307,45.1757408464,25.1243967918
9,Lamp1,12801.2352941,0.134922678712,51.0027399579,26.1472562055
10,Lamp1,6955.0,0.0634930252762,30.1116613201,26.1472562055
11,Lamp1,8832.71428571,0.0555563971167,28.5526256009,26.8345046042
12,Lamp1,9852.5,0.0793662815953,51.5105401636,26.9223196773
13,Lamp1,22234.8571429,0.0555563971167,14.8331112716,27.0126801149
14,Lamp1,12707.6666667,0.0476197689572,29.9631817278,27.4984204955
15,Lamp1,9511.09375,0.253972101105,40.3678891588,27.9596352291
16,Lamp1,13864.1428571,0.111112794233,21.6483245585,27.8844674355
17,Lamp1,14080.9285714,0.111112794233,32.4279429601,28.4189939678
18,Lamp1,8310.25,0.0634930252762,29.9668937176,28.4746738149
19,Lamp1,10928.4117647,0.404768036136,52.8456337212,29.460971342
20,Lamp1,8493.33333333,0.0952395379143,39.0204368586,29.5771347878
21,Lamp1,20447.1428571,0.0555563971167,18.1293582208,29.7362200653
22,Lamp1,14717.7333333,0.119049422393,20.8970178215,29.7760974415
23,Lamp1,17395.2,0.0396831407976,27.3588496787,29.728583972
24,Lamp1,16807.0,0.119049422393,14.9459557617,29.9186378501
25,Lamp1,7956.27272727,0.0873029097548,28.0019012949,30.3829740297
26,Lamp1,16002.1666667,0.0476197689572,56.7637481394,30.3046847901
27,Lamp1,6861.04761905,0.16666919135,26.9448037299,30.5677057822
28,Lamp1,18865.6071429,0.222225588467,34.2987858232,30.7352756078
29,Lamp1,18701.2608696,0.365084895338,43.3857368725,30.8243633632
30,Lamp1,11777.9333333,0.238098844786,27.9676160072,31.097565813
31,Lamp1,8014.78571429,0.222225588467,32.4724868378,31.0566278683
32,Lamp1,19481.5,0.0634930252762,30.9468590268,31.0359467822
33,Lamp1,15768.25,0.158732563191,37.6173047113,31.30989163
34,Lamp1,8259.92,0.198415703988,29.2582006235,31.4461958958
35,Lamp1,18614.5333333,0.119049422393,14.8568680064,31.4865823449
36,Lamp1,8028.61538462,0.103176166074,33.4181876257,31.636432518
37,Lamp1,17100.8888889,0.0714296534357,54.5959460917,31.7696834342
38,Lamp1,13931.0,0.158732563191,25.1895628351,32.0315024487
39,Lamp1,17137.95,0.158732563191,40.2320303318,32.0315024487
40,Lamp1,10963.8333333,0.0476197689572,58.2336961033,31.9231123463
41,Lamp1,6160.11764706,0.134922678712,61.0172517544,32.0165671485
42,Lamp1,5730.71428571,0.0555563971167,61.5150950933,31.9634139499
43,Lamp1,11956.6833333,0.476197689572,30.037421524,32.3670663273
44,Lamp1,10594.8,0.0396831407976,24.6327643639,32.294311327
45,Lamp1,8974.19354839,0.246035472945,68.3403666752,32.4351274565
46,Lamp1,10392.8888889,0.0714296534357,47.429331103,32.4130950009
47,Lamp1,11643.0,0.0555563971167,44.0793486822,32.4724868378
48,Lamp1,10446.9090909,0.0873029097548,48.3301072963,32.6506623486
49,Lamp1,10128.5714286,0.0555563971167,59.9115154964,32.9433792591
50,Lamp1,8430.04347826,0.182542447669,66.840993513,33.1580752162
51,Lamp1,24109.1818182,0.17460581951,29.6216786655,33.2297327586
52,Lamp1,15122.3181818,0.17460581951,24.2318694647,33.3633643917
53,Lamp1,16767.4285714,0.0555563971167,26.8599582486,33.3888180361
54,Lamp1,19944.5,0.0952395379143,31.2698021401,33.5860837801
55,Lamp1,8688.85714286,0.0555563971167,35.8832751868,33.6306276578
56,Lamp1,11231.7058824,0.134922678712,49.1685802882,33.7983222562
57,Lamp1,12190.6,0.0396831407976,48.027208928,33.915708475
58,Lamp1,13010.7368421,0.150795935031,41.8126346655,34.061999947
59,Lamp1,6059.4,0.0396831407976,62.0496216256,33.9869786794
60,Lamp1,10725.75,0.0634930252762,55.9137024735,34.1762901595
61,Lamp1,9978.28125,0.253972101105,70.1900152739,34.3294097391
62,Lamp1,11161.6333333,0.238098844786,29.7998541763,34.3878735786
63,Lamp1,19868.4545455,0.17460581951,35.7768326739,34.335230814
64,Lamp1,11606.3125,0.126986050552,51.7599858786,34.4324174563
65,Lamp1,8556.02702703,0.293655241902,37.1965456504,34.6876418366
66,Lamp1,12336.55,0.158732563191,58.1743042664,34.5660490894
67,Lamp1,13653.8,0.0793662815953,58.8691887584,34.726407049
68,Lamp1,10346.8,0.0396831407976,57.7734093671,34.9669439886
69,Lamp1,6628.0,0.0634930252762,70.4238706318,35.0114878663
70,Lamp1,9109.34482759,0.230162216626,27.8429955494,35.175839415
71,Lamp1,17761.2857143,0.0555563971167,53.7899140192,35.056031744
72,Lamp1,11058.1333333,0.119049422393,56.3717620157,35.5846190926
73,Lamp1,8793.96,0.198415703988,58.9636217791,35.5513596639
74,Lamp1,8326.47222222,0.285718613743,66.1575570128,35.9023654201
75,Lamp1,18033.3125,0.126986050552,31.4479776509,35.9469092978
76,Lamp1,5214.14285714,0.0555563971167,75.7945895993,36.214172564
77,Lamp1,11588.6,0.0396831407976,58.0406726333,36.3923480747
78,Lamp1,3957.90909091,0.0873029097548,71.6872969809,36.5786224724
79,Lamp1,20250.6896552,0.230162216626,40.0572340118,36.8009229529
80,Lamp1,6107.17647059,0.134922678712,65.7389027898,36.7382181839
81,Lamp1,10174.7333333,0.119049422393,44.3686717735,37.1347460363
82,Lamp1,10434.9245283,0.420641292455,37.9824804633,37.5588934
83,Lamp1,11647.65,0.158732563191,47.3278700482,37.3945853228
84,Lamp1,7529.94285714,0.277781985583,66.3563782574,37.4181299439
85,Lamp1,14665.5454545,0.17460581951,24.7744948839,37.6598238673
86,Lamp1,20335.8235294,0.134922678712,33.3633643917,37.5504888947
87,Lamp1,16178.7692308,0.103176166074,29.9437651657,37.6738411714
88,Lamp1,11131.3333333,0.0476197689572,43.6678480978,37.6098807317
89,Lamp1,10475.4074074,0.214288960307,29.245530365,37.9068399163
90,Lamp1,6896.33333333,0.142859306871,32.0023014622,37.8029042017
91,Lamp1,14019.7567568,0.293655241902,50.306892355,37.8514610413
92,Lamp1,12345.1139241,0.626993624602,51.205724717,38.2722124827
93,Lamp1,19733.5652174,0.182542447669,55.9606672141,38.0850154271
94,Lamp1,18124.5833333,0.0952395379143,28.5971694786,38.1295593047
95,Lamp1,9430.8,0.0396831407976,58.0406726333,38.0850154271
96,Lamp1,8929.0,0.126986050552,45.5238430017,38.4413664486
97,Lamp1,11470.5833333,0.380958151657,42.062412506,38.8107094345
98,Lamp1,9114.33333333,0.0714296534357,39.4114331183,39.1837644101
99,Lamp1,17414.1,0.0793662815953,40.846735844,39.3500615535
100,Lamp1,20527.1351351,0.293655241902,56.3744908299,39.7343427903
101,Lamp1,6428.42857143,0.0555563971167,72.6510645164,39.5740536242
102,Lamp1,12904.8333333,0.0952395379143,35.635102154,39.9113144124
103,Lamp1,11579.1764706,0.269845357424,30.4889741664,40.2964879431
104,Lamp1,11322.8333333,0.0476197689572,29.1613919293,40.2082735971
105,Lamp1,22386.05,0.158732563191,41.1006359468,40.3745707405
106,Lamp1,8921.71428571,0.0555563971167,57.44251199,40.4012970671
107,Lamp1,10759.52,0.198415703988,32.6328447975,41.0177843343
108,Lamp1,12505.4285714,0.0555563971167,57.44251199,40.846735844
109,Lamp1,12345.9375,0.126986050552,33.2742766363,40.9803674771
110,Lamp1,12056.0,0.0476197689572,26.5778470232,41.039759314
111,Lamp1,16785.5588235,0.539690714848,35.1490498415,41.3065858755
112,Lamp1,20376.0294118,0.269845357424,46.637439944,41.2476307432
113,Lamp1,6794.6,0.0793662815953,58.0406726333,41.1318166612
114,Lamp1,9437.10526316,0.150795935031,65.9835493502,41.2171533532
115,Lamp1,8083.11111111,0.0714296534357,38.4413664486,41.2030868655
116,Lamp1,16880.5714286,0.222225588467,37.2386817509,41.6039817648
117,Lamp1,18866.9166667,0.0952395379143,53.2225098629,41.5742858463
118,Lamp1,14777.5714286,0.0555563971167,29.8889419316,41.6739792869
119,Lamp1,18382.9615385,0.206352332148,27.3944847809,41.8712450309
120,Lamp1,12018.8571429,0.0555563971167,45.5683868794,41.8012475088
121,Lamp1,22266.6060606,0.261908729264,52.6144184417,42.2289458669
122,Lamp1,10513.0625,0.126986050552,39.6997309934,42.4169075326
123,Lamp1,15590.8695652,0.182542447669,50.9833730545,42.7795527978
124,Lamp1,9160.83333333,0.0476197689572,28.0329470278,42.7027307478
125,Lamp1,13152.2,0.0396831407976,28.9089766224,42.8957542178
126,Lamp1,5621.83333333,0.190479075829,63.1520825985,43.0293858509
127,Lamp1,11201.1860465,0.34127501086,70.8340886682,43.1443712096
128,Lamp1,9444.4,0.0396831407976,49.0071742372,43.1808350351
129,Lamp1,8487.83333333,0.0952395379143,34.3878735786,43.3411929948
130,Lamp1,10420.625,0.0634930252762,42.3166838078,43.2521052394
131,Lamp1,12603.2,0.0396831407976,39.0649807363,43.7866317717
132,Lamp1,11277.125,0.0634930252762,29.2653276439,43.9202634048
