 ,Compartment,Mean intensity,Area,X_Coordinate,Y_Coordinate
1,Lamp1,17987.2727273,0.0879618871294,16.2791140602,16.6042898716
2,Lamp1,15506.8,0.0399826759679,25.172672503,16.6774544292
3,Lamp1,15137.037037,0.215906450227,28.6601830807,18.2870746958
4,Lamp1,22973.1851852,0.215906450227,23.5266205019,19.0753249498
5,Lamp1,23137.9285714,0.11195149271,28.4621742384,19.1238217391
6,Lamp1,10923.0,0.0639722815486,22.5793954068,19.3154431995
7,Lamp1,21146.1428571,0.055975746355,25.2876453792,19.8072716143
8,Lamp1,14453.5454545,0.263885661388,26.8798455131,22.1106002786
9,Lamp1,20094.9310345,0.231899520614,27.4205904616,22.6318159902
10,Lamp1,26702.5384615,0.207909915033,32.6532795113,23.1468897315
11,Lamp1,19392.375,0.0639722815486,18.4659213921,23.6971872586
12,Lamp1,14465.75,0.831639660132,31.2663577752,24.5776633019
13,Lamp1,16317.3333333,0.0479792111615,16.6327427551,25.172672503
14,Lamp1,25241.0,0.0719688167422,17.1841867353,25.8781233606
15,Lamp1,25653.6,0.0399826759679,17.696880598,25.8701746185
16,Lamp1,9850.6,0.0399826759679,32.9525037917,26.2457526807
17,Lamp1,31277.8888889,0.0719688167422,32.1377577308,27.1996017276
18,Lamp1,18243.1875,0.127944563097,33.1481173657,27.9615631733
19,Lamp1,15545.625,0.0639722815486,24.5914207401,27.9447962955
20,Lamp1,23894.8867925,0.42381636526,31.9367895354,28.413847065
21,Lamp1,17089.2173913,0.367840618905,31.0571176082,28.4657844978
22,Lamp1,14319.7793264,6.88501680167,18.9470003103,30.2768658185
23,Lamp1,7036.66666667,0.0479792111615,16.1409143403,28.8241258856
24,Lamp1,18630.25,0.0639722815486,30.6163188214,29.3643919473
25,Lamp1,47701.625,0.0639722815486,24.2784390215,29.5097048881
26,Lamp1,18312.8571429,0.055975746355,33.3996205324,29.439443686
27,Lamp1,22326.85,0.159930703872,25.2844516882,29.827157774
28,Lamp1,11008.1071429,0.22390298542,16.0387162281,30.1292809431
29,Lamp1,6303.85714286,0.055975746355,16.5241572609,29.8354613706
30,Lamp1,10595.7777778,0.0719688167422,21.3175326052,30.0611488683
31,Lamp1,19511.9411765,0.135941098291,23.3842055401,31.1640368288
32,Lamp1,22084.1538462,0.103954957517,27.4426498021,31.1296432333
33,Lamp1,14584.2222222,0.0719688167422,34.591931841,31.9787828896
34,Lamp1,10830.1666667,0.0959584223229,24.0548806512,32.2818286806
35,Lamp1,13661.0,0.0639722815486,29.0625881473,33.8467372731
36,Lamp1,11382.1428571,0.055975746355,28.5963092606,34.7409707546
37,EEA1,45027.1,0.0799653519358,18.7520761061,15.1125458366
38,EEA1,36534.5,0.22390298542,29.0849439844,15.3041672969
39,EEA1,19673.1809955,1.76723427778,27.6910929503,18.4165564669
40,EEA1,25126.201087,1.47136247562,24.9053744515,19.2085239789
41,EEA1,43664.2142857,0.11195149271,24.9491141326,21.8001348015
42,EEA1,32606.4895833,1.53533475717,22.1914284849,22.5807926466
43,EEA1,26701.6153846,0.207909915033,28.8974988892,22.6103496427
44,EEA1,20899.3333333,0.143937633484,19.5837132439,22.8029537771
45,EEA1,7135.78733032,1.76723427778,12.0132782569,23.7584887846
46,EEA1,25596.2105263,0.151934168678,7.34448077796,23.5865846964
47,EEA1,29894.12,0.399826759679,20.2365036854,23.7079180604
48,EEA1,23660.25,0.0639722815486,17.4375528884,23.8201443623
49,EEA1,25711.7391304,0.183920309452,21.5257550873,24.3795262847
50,EEA1,18635.0322581,0.495785182002,28.9125876924,24.6894979606
51,EEA1,42517.5,0.0479792111615,26.9760433573,24.8000752191
52,EEA1,49416.5616438,0.583747069131,22.5267213798,25.1934971183
53,EEA1,31972.4489796,0.391830224485,31.507130491,25.8296603669
54,EEA1,21270.5405405,0.591743604325,20.8924360282,26.1297440129
55,EEA1,38404.5238095,0.167927239065,15.2977799149,26.5225392345
56,EEA1,46357.3888889,0.431812900453,27.3850723756,27.2095376552
57,EEA1,14581.4383562,0.583747069131,13.8453067454,27.4401056183
58,EEA1,13472.9423077,0.415819830066,34.8063185859,27.7367150431
59,EEA1,27068.64,0.199913379839,35.2167029667,28.4598747808
60,EEA1,13259.3888889,0.143937633484,26.4742790149,28.5806956601
61,EEA1,14496.2857143,0.22390298542,27.0856934151,29.1424304225
62,EEA1,19440.6,0.119948027904,36.2909754558,29.2086462826
63,EEA1,34575.0588235,0.135941098291,24.4467653239,29.2493251391
64,EEA1,15160.125,0.0639722815486,35.590492562,29.3755698658
65,EEA1,17232.9193548,0.495785182002,25.1452685737,30.8683628551
66,EEA1,36365.0638298,0.375837154098,29.3489331238,31.5255354702
67,EEA1,17850.5555556,0.0719688167422,32.992247502,32.1675655135
68,EEA1,43571.625,0.0639722815486,28.839029777,33.6231789028
