 ,Compartment,Mean intensity,Area,X_Coordinate,Y_Coordinate
1,Lamp1,23208.6153846,0.14431592055,44.7587364777,5.23164588435
2,Lamp1,9960.0,0.199822043838,43.9360996732,7.21732092953
3,Lamp1,12051.1428571,0.0777085726036,43.8232114418,10.09220789
4,Lamp1,11449.5,0.0888097972613,45.3453210956,11.31328226
5,Lamp1,11850.8918919,0.821490624667,44.0955670128,12.6164294253
6,Lamp1,4164.0,0.0555061232883,38.8260257304,14.1712359857
7,Lamp1,9871.09090909,0.244226942468,42.1114153506,14.6980477324
8,Lamp1,10393.6,0.0555061232883,41.0597075363,16.1309756834
9,Lamp1,11661.5555556,0.0999110219189,45.9555447022,16.7935877914
10,Lamp1,28475.3870968,0.344137964387,42.7346290122,17.3524991786
11,Lamp1,4206.5,0.177619594523,31.9445472894,17.523075724
12,Lamp1,9168.0,0.18872081918,38.9313880797,17.5428311645
13,Lamp1,9717.51020408,0.543960008225,31.0851184322,17.8718197247
14,Lamp1,7002.33333333,0.133214695892,38.2465328091,18.3330487845
15,Lamp1,7096.4,0.0555061232883,33.6843430828,18.5543097181
16,Lamp1,3999.54545455,0.122113471234,28.3376827738,18.720973798
17,Lamp1,7432.91666667,0.266429391784,42.8736959841,19.0354644468
18,Lamp1,12075.125,0.444048986306,37.7592319434,19.5183752145
19,Lamp1,9852.60909091,1.22113471234,40.5510947409,20.118461686
20,Lamp1,4891.4,0.111012246577,24.5494273953,20.8090639939
21,Lamp1,10230.5,0.111012246577,42.3029832585,20.8617451686
22,Lamp1,4704.36363636,0.366340413703,26.0229038868,21.1347294373
23,Lamp1,6174.25,0.0888097972613,34.5588505823,21.0197886926
24,Lamp1,8899.47619048,0.233125717811,43.8131769323,21.2606169196
25,Lamp1,6139.69230769,0.14431592055,39.2231607394,21.7816395262
26,Lamp1,11147.8888889,0.299733065757,29.2224427039,21.8626874873
27,Lamp1,18077.5384615,0.14431592055,42.9108429662,21.8870018756
28,Lamp1,5433.10227273,0.976907769874,27.2852565798,22.372737042
